auth_ts;uid
1210581683;224
1210584986;555
1210613209;280
1210634348;661
1210639375;642
1210639515;613
1210642659;191
1210665602;390
1210669666;2
1210705180;656
1210722582;663
1210723944;287
1210729244;600
1210754256;613
1210755442;191
1210771961;562
1210773474;108
1210805872;656
1210807508;661
1210810668;664
1210812449;280
1210830571;212
1210837393;483
1210850607;659
1210886297;336
1210897489;204
1210898607;665
1210904745;467
1210904938;584
1210918407;650
1210933855;176
1210933953;224
1210942511;663
1210959677;390
1210963522;158
1210967951;623
1210970205;562
1210986398;666
1211005340;555
1211033955;176
1211058165;2
1211061764;613
1211074043;667
1211074730;642
1211076990;623
1211078076;659
1211078394;656
1211088961;336
1211107812;158
1211118945;562
1211122622;661
1211126819;483
1211128122;600
1211161543;668
1211161897;555
1211165098;280
1211181297;613
1211195228;390
1211210594;191
1211233474;287
1211242149;204
1211248896;669
1211257832;212
1211263460;108
1211267761;176
1211306467;336
1211315126;656
1211336105;670
1211336622;287
1211355865;562
1211366045;2
1211396363;623
1211401700;467
1211423169;671
1211426049;287
1211427407;224
1211451658;650
1211452961;336
1211458659;661
1211481438;483
1211504475;584
1211510090;672
1211520102;176
1211531767;663
1211532132;642
1211535125;224
1211540135;108
1211596866;673
1211620220;191
1211623292;600
1211630771;555
1211632156;204
1211644374;613
1211646623;280
1211660164;562
1211667984;336
1211669882;390
1211670103;659
1211683500;674
1211685443;671
1211695297;483
1211701699;158
1211707367;663
1211728886;2
1211742417;668
1211745780;204
1211769991;675
1211779454;613
1211786501;212
1211787736;467
1211797266;584
1211801419;555
1211821196;287
1211852375;2
1211856340;676
1211867641;483
1211896460;642
1211900782;191
1211917696;650
1211937915;661
1211939613;623
1211942547;677
1211944947;600
1211954419;176
1211963471;555
1211974241;108
1211988149;663
1212013748;280
1212028613;678
1212042925;212
1212050754;224
1212058674;668
1212059158;562
1212070135;650
1212080420;158
1212108118;280
1212114538;679
1212121332;204
1212151325;390
1212161632;671
1212171232;555
1212175590;467
1212192057;191
1212200323;680
1212201728;613
1212206370;2
1212210078;158
1212220822;336
1212239553;224
1212258619;212
1212265709;280
1212285968;681
1212303997;287
1212322589;483
1212326755;555
1212330860;600
1212333439;336
1212361034;584
1212369582;650
1212371474;682
1212376473;623
1212383647;668
1212420562;642
1212437097;676
1212441481;562
1212456841;683
1212457205;176
1212464627;108
1212474879;671
1212509169;2
1212514864;600
1212525091;681
1212525660;650
1212532971;224
1212539404;555
1212541256;191
1212542069;684
1212545401;287
1212573574;642
1212574876;663
1212575605;671
1212615279;280
1212626441;676
1212627160;685
1212631240;176
1212646959;390
1212661879;212
1212678693;204
1212697677;555
1212709672;623
1212712113;687
1212717996;467
1212718833;685
1212721858;224
1212750261;562
1212751971;613
1212752403;483
1212793030;336
1212796928;688
1212799698;390
1212806895;158
1212810552;600
1212865100;584
1212870177;555
1212881607;689
1212895935;676
1212906301;287
1212910092;108
1212934005;224
1212934489;685
1212937815;671
1212953907;650
1212966150;690
1212971421;2
1212976852;158
1212992147;191
1212995555;681
1213006589;613
1213010471;467
1213020625;280
1213023952;562
1213040319;204
1213050557;691
1213054453;390
1213073483;600
1213077221;663
1213094182;336
1213097248;108
1213121896;176
1213133296;584
1213134828;692
1213134956;212
1213157695;224
1213159875;623
1213168984;191
1213188600;108
1213212365;613
1213218965;693
1213227409;562
1213229988;467
1213233753;600
1213235345;483
1213237494;685
1213277132;687
1213295071;555
1213297089;691
1213301998;650
1213302967;694
1213305232;204
1213314828;623
1213319463;562
1213352438;390
1213365383;613
1213382810;212
1213384346;108
1213386835;695
1213387287;555
1213393697;676
1213394283;287
1213413575;280
1213417287;2
1213425564;685
1213454878;191
1213457463;176
1213462891;671
1213470569;696
1213495388;108
1213498435;158
1213501084;600
1213505358;687
1213525207;280
1213525299;224
1213529230;676
1213540508;681
1213551014;691
1213554170;697
1213576550;555
1213578006;584
1213578917;696
1213600262;336
1213604028;108
1213622478;483
1213637638;698
1213672232;663
1213695498;555
1213701953;623
1213712831;584
1213714051;287
1213718943;2
1213720974;699
1213759615;191
1213762656;671
1213803903;600
1213804178;700
1213811694;483
1213821968;467
1213832099;687
1213837507;613
1213844704;158
1213848736;280
1213855731;390
1213865320;204
1213866119;562
1213866888;212
1213887251;701
1213900215;176
1213929241;613
1213947150;287
1213952824;280
1213958828;696
1213960143;623
1213970192;702
1213970859;483
1213990431;676
1213990910;336
1213994886;685
1213998712;390
1214013623;681
1214016010;613
1214037589;191
1214045178;562
1214053003;704
1214057038;224
1214059140;691
1214068304;696
1214070376;555
1214077398;287
1214093703;663
1214108464;280
1214135683;705
1214137371;108
1214139898;562
1214148289;600
1214149678;584
1214152694;191
1214186462;2
1214200483;467
1214213358;671
1214217334;613
1214218233;706
1214221636;676
1214262657;212
1214264943;681
1214286544;701
1214298066;287
1214300654;707
1214319690;613
1214335366;663
1214363438;336
1214369853;108
1214382946;708
1214387897;584
1214389715;696
1214400462;707
1214411240;483
1214413670;158
1214426865;701
1214433477;2
1214437652;600
1214437969;685
1214451250;663
1214454290;204
1214456135;681
1214458523;176
1214463362;702
1214465109;709
1214484204;555
1214503364;623
1214508666;212
1214514535;280
1214547144;710
1214554081;390
1214562360;108
1214570157;707
1214575992;224
1214578391;708
1214579570;176
1214592553;336
1214597118;704
1214607634;671
1214608067;2
1214610108;702
1214617295;691
1214617941;701
1214629050;711
1214631591;287
1214643119;562
1214680363;467
1214681474;483
1214689389;685
1214704273;613
1214710830;712
1214713828;191
1214735331;2
1214750092;600
1214751969;704
1214756005;701
1214757966;710
1214784113;681
1214792482;713
1214798208;707
1214813855;671
1214821550;613
1214844209;191
1214852923;701
1214864072;696
1214871727;204
1214874008;714
1214875536;483
1214879219;212
1214879260;176
1214901980;709
1214903984;710
1214904478;600
1214921874;702
1214929546;287
1214938575;562
1214951849;158
1214952184;108
1214955407;717
1214959034;555
1214988204;584
1215001665;224
1215036681;718
1215045318;467
1215055030;280
1215066794;623
1215088046;483
1215096601;336
1215099488;390
1215106264;681
1215114825;204
1215117829;719
1215120556;562
1215122018;108
1215126453;691
1215127403;613
1215135103;158
1215161329;584
1215168313;709
1215170462;280
1215198851;720
1215201810;717
1215204976;623
1215205660;710
1215210516;287
1215211695;212
1215215449;555
1215230105;702
1215247924;696
1215250745;191
1215252242;336
1215279750;721
1215298940;707
1215301455;2
1215310288;483
1215352770;613
1215353870;600
1215360523;722
1215370290;562
1215386434;336
1215395822;108
1215405741;212
1215405749;691
1215409895;204
1215441173;723
1215449291;176
1215460800;584
1215462497;702
1215467659;158
1215489070;2
1215492974;280
1215512471;707
1215514004;562
1215514084;623
1215519075;555
1215521699;724
1215567214;483
1215571382;224
1215599460;467
1215602102;726
1215603057;707
1215606930;204
1215610277;287
1215618557;108
1215619912;613
1215640455;681
1215642793;696
1215643423;2
1215659639;390
1215664978;212
1215682382;727
1215692805;710
1215710306;224
1215727120;691
1215736878;722
1215747875;709
1215762540;728
1215763119;600
1215775731;2
1215790940;702
1215801177;158
1215807725;696
1215835947;613
1215837132;191
1215842575;729
1215857622;287
1215878079;176
1215879084;600
1215881014;562
1215881378;721
1215915802;584
1215922489;730
1215932663;336
1215966363;204
1215974063;613
1215975418;390
1215977930;722
1215978751;702
1215981339;729
1215983635;707
1215986337;696
1216002281;732
1216004476;467
1216011989;176
1216035324;108
1216040088;681
1216045244;562
1216065123;555
1216074369;729
1216081953;733
1216084857;224
1216085293;600
1216085696;212
1216092147;483
1216094573;280
1216096718;623
1216147153;721
1216161503;734
1216185750;224
1216194886;600
1216231919;158
1216240934;735
1216252965;710
1216254008;691
1216267866;212
1216279323;287
1216281714;2
1216305974;721
1216314263;722
1216317656;562
1216318411;280
1216318908;467
1216320244;736
1216347142;728
1216357270;483
1216361348;707
1216399436;737
1216404624;691
1216407012;555
1216410255;191
1216422409;176
1216438610;729
1216448445;707
1216478507;738
1216507878;623
1216510148;584
1216510781;204
1216522362;721
1216532442;336
1216534269;390
1216557461;740
1216562083;722
1216576031;613
1216577919;702
1216593528;108
1216636295;741
1216642667;728
1216644849;691
1216673808;707
1216693649;729
1216696264;158
1216699130;176
1216699334;212
1216701291;287
1216703798;702
1216715012;742
1216717557;280
1216723133;224
1216728513;736
1216731213;710
1216735596;2
1216746160;728
1216751125;721
1216784961;613
1216787754;600
1216793611;743
1216809212;108
1216825704;722
1216838549;204
1216846373;710
1216847004;483
1216856020;729
1216870095;562
1216872092;744
1216876429;728
1216889257;702
1216897066;736
1216907214;555
1216918206;467
1216919069;584
1216921156;191
1216940791;336
1216950456;745
1216979378;613
1216982258;483
1216994694;623
1216998812;562
1217028704;747
1217033421;287
1217047818;467
1217054339;555
1217073164;390
1217097623;176
1217105806;191
1217106835;748
1217125679;623
1217131932;691
1217131973;158
1217147242;224
1217157473;584
1217168368;721
1217170674;707
1217184850;749
1217187610;467
1217228539;280
1217241205;212
1217248005;736
1217257508;176
1217262750;750
1217268268;613
1217271474;722
1217277950;2
1217288499;600
1217290236;191
1217321565;728
1217326082;702
1217340534;751
1217341264;336
1217353196;467
1217354418;108
1217357914;176
1217371903;623
1217372016;483
1217396194;204
1217417545;710
1217418204;752
1217446851;287
1217454000;721
1217495758;753
1217511987;191
1217522290;702
1217535056;691
1217536470;390
1217543425;707
1217554604;600
1217570942;584
1217573199;754
1217595316;562
1217615051;555
1217623819;158
1217629611;736
1217650113;748
1217650525;755
1217654810;224
1217675105;707
1217688851;212
1217727738;756
1217748978;280
1217750368;483
1217755100;748
1217757005;287
1217771043;613
1217789346;722
1217795713;721
1217803982;623
1217804837;757
1217810410;2
1217815346;702
1217836541;191
1217837507;158
1217839701;204
1217855683;728
1217856138;707
1217857062;555
1217881824;758
1217885717;212
1217893709;108
1217894053;176
1217907082;390
1217914191;467
1217923906;562
1217924895;336
1217943455;710
1217958244;280
1217958698;759
1217959325;600
1217994690;748
1217995192;204
1218001020;728
1218015406;691
1218035459;760
1218061341;287
1218091110;721
1218112109;761
1218139382;584
1218151850;191
1218154177;691
1218158038;287
1218158407;483
1218166111;390
1218175943;224
1218177979;108
1218188647;762
1218222278;722
1218252592;562
1218265073;763
1218279521;467
1218285005;224
1218287281;702
1218292144;287
1218302545;390
1218304398;555
1218311038;613
1218326057;584
1218339328;2
1218341389;764
1218346617;707
1218350162;108
1218361412;623
1218379422;204
1218379989;691
1218389841;600
1218404956;483
1218410926;280
1218417594;766
1218436788;158
1218446726;336
1218460232;176
1218473335;212
1218477684;562
1218493688;767
1218502506;702
1218522404;108
1218523621;710
1218562989;2
1218566918;728
1218569673;768
1218571594;390
1218581508;691
1218581554;204
1218589013;176
1218590682;721
1218613749;158
1218634638;710
1218637925;702
1218642677;191
1218645548;769
1218670712;336
1218677052;108
1218680387;555
1218686245;212
1218693392;390
1218698660;722
1218705993;2
1218707422;562
1218714488;287
1218721313;770
1218723110;600
1218725069;691
1218745804;224
1218756241;483
1218796969;771
1218824368;158
1218831834;722
1218831875;584
1218866259;467
1218872517;772
1218886236;287
1218891386;613
1218892616;280
1218893353;623
1218910563;707
1218932654;212
1218947956;773
1218975384;770
1218991093;767
1218994545;204
1219006809;108
1219009133;728
1219023287;774
1219042666;600
1219045679;562
1219069062;224
1219086627;336
1219097601;212
1219098510;775
1219100176;176
1219107566;390
1219113747;555
1219116456;702
1219144565;158
1219173625;776
1219175062;108
1219197795;774
1219217660;707
1219223935;710
1219226146;728
1219231859;483
1219232188;191
1219248633;777
1219258101;204
1219259751;467
1219260898;691
1219267102;600
1219275779;2
1219279060;280
1219301617;176
1219305178;584
1219305356;390
1219322182;702
1219323535;778
1219337059;555
1219363612;191
1219368937;483
1219376660;767
1219382877;722
1219398330;779
1219408581;623
1219415969;770
1219434243;774
1219469525;613
1219470340;287
1219473018;780
1219475045;722
1219476137;176
1219493300;280
1219507974;767
1219519063;336
1219537277;584
1219547600;781
1219585177;722
1219601820;623
1219609420;691
1219610183;224
1219612423;767
1219613201;702
1219615817;707
1219622077;782
1219624807;191
1219639567;562
1219646249;287
1219658450;584
1219683516;212
1219696448;783
1219717065;158
1219718682;191
1219721645;777
1219722034;467
1219726086;108
1219731891;779
1219736453;2
1219739876;710
1219763180;483
1219768209;600
1219770714;784
1219782464;728
1219798851;204
1219802554;722
1219814282;623
1219815022;224
1219818434;562
1219827618;336
1219830170;555
1219839869;158
1219842266;467
1219844876;785
1219850618;280
1219862571;779
1219872245;390
1219885696;691
1219885920;767
1219901262;770
1219918932;786
1219937446;2
1219937877;287
1219983932;108
1219992885;787
1219999035;774
1220011386;786
1220017678;722
1220019886;191
1220028457;728
1220030003;562
1220030383;158
1220035396;779
1220040673;710
1220043741;176
1220045621;613
1220066734;788
1220079572;555
1220081540;770
1220088637;483
1220105646;691
1220109128;600
1220125053;108
1220126303;707
1220130718;786
1220131910;224
1220140479;789
1220151860;562
1220167525;158
1220171111;176
1220181960;390
1220190292;702
1220200569;777
1220208571;336
1220214120;790
1220228776;204
1220230703;584
1220243362;787
1220244286;555
1220247049;280
1220253083;613
1220280278;212
1220285171;287
1220287659;792
1220307820;767
1220333520;483
1220346353;710
1220361094;793
1220373664;623
1220384337;777
1220399675;555
1220406422;191
1220415724;787
1220421231;600
1220432868;707
1220434428;794
1220436844;691
1220444297;467
1220451993;722
1220471164;767
1220471182;224
1220477632;176
1220477682;777
1220480685;483
1220491485;336
1220493151;191
1220507659;795
1220523338;779
1220529729;158
1220539181;2
1220554755;702
1220576242;176
1220577792;770
1220580788;796
1220589414;287
1220590343;562
1220601272;728
1220602340;224
1220606951;191
1220629691;600
1220630606;786
1220633814;280
1220652001;390
1220653815;797
1220659937;584
1220660735;108
1220691074;555
1220695545;467
1220699516;710
1220702553;623
1220704012;204
1220726742;798
1220736677;336
1220736732;212
1220738801;287
1220745714;770
1220766495;2
1220799567;799
1220817883;562
1220818054;691
1220819286;707
1220837875;191
1220838385;613
1220844030;280
1220845116;108
1220846229;779
1220854467;555
1220866001;787
1220866138;702
1220872291;800
1220923264;176
1220933035;600
1220935299;722
1220936853;2
1220937464;204
1220938431;108
1220939049;710
1220942349;707
1220943781;767
1220944915;801
1220954557;212
1220959085;691
1220966428;483
1220985247;336
1221005578;786
1221017438;802
1221055817;224
1221062965;287
1221079615;777
1221086242;613
1221089862;803
1221096678;584
1221101125;710
1221104324;191
1221105553;722
1221119193;728
1221123869;623
1221125061;467
1221126429;562
1221127847;390
1221129495;158
1221151362;787
1221156607;204
1221160926;702
1221162186;804
1221195539;600
1221205200;555
1221213033;280
1221216226;779
1221219332;224
1221223469;2
1221228903;613
1221234410;805
1221246692;212
1221269625;710
1221273179;770
1221297964;777
1221298199;600
1221306535;806
1221322215;483
1221323931;722
1221332701;280
1221339882;212
1221352908;390
1221360465;336
1221371465;108
1221373838;707
1221378562;807
1221393303;710
1221414050;176
1221429165;767
1221447213;336
1221450490;808
1221451652;728
1221480844;600
1221486101;555
1221498464;584
1221499971;786
1221500946;691
1221517702;483
1221517847;467
1221520411;2
1221522319;809
1221531254;707
1221541907;613
1221578108;287
1221579504;158
1221594051;810
1221594552;204
1221594866;600
1221611585;212
1221614263;779
1221616713;280
1221637256;562
1221644773;191
1221665684;811
1221670556;722
1221680863;787
1221683255;702
1221689304;555
1221690902;777
1221701663;623
1221737220;812
1221755905;390
1221771416;600
1221775055;710
1221779878;224
1221808027;108
1221808659;813
1221817731;280
1221834060;702
1221872994;158
1221873366;786
1221880001;814
1221892733;467
1221904247;336
1221920881;787
1221939258;600
1221939883;483
1221951246;815
1221961416;613
1221962619;176
1222016161;584
1222022395;816
1222031368;728
1222035075;212
1222036260;691
1222038538;562
1222064381;702
1222082318;707
1222083484;810
1222091311;224
1222093447;817
1222106342;779
1222106577;722
1222106996;786
1222119549;2
1222120065;555
1222147601;287
1222158223;280
1222160148;204
1222164404;818
1222170136;623
1222180741;777
1222192436;787
1222207995;191
1222223414;710
1222235265;819
1222235451;390
1222256240;212
1222283219;787
1222305733;467
1222306030;821
1222315665;191
1222345140;555
1222352194;584
1222357963;779
1222372718;336
1222376700;822
1222380991;483
1222382428;2
1222399927;108
1222419259;817
1222447275;823
1222451406;728
1222453709;467
1222453733;280
1222457636;707
1222466200;212
1222468158;810
1222470896;158
1222472302;613
1222476218;710
1222487961;176
1222503441;336
1222516529;777
1222517756;824
1222520310;702
1222521277;623
1222532130;483
1222534639;287
1222541706;600
1222557210;787
1222557927;562
1222566786;817
1222579128;722
1222588142;825
1222610152;176
1222621387;224
1222627532;691
1222648579;728
1222650430;204
1222658434;826
1222662552;707
1222689430;787
1222693838;467
1222700537;555
1222728632;827
1222733277;810
1222740362;817
1222760410;613
1222764193;336
1222764725;287
1222778330;822
1222784081;390
1222793954;710
1222798737;828
1222799146;158
1222809174;555
1222809491;702
1222819607;623
1222823903;483
1222850172;613
1222854594;204
1222868748;829
1222878458;108
1222880697;176
1222883099;2
1222899107;224
1222913650;191
1222932829;584
1222938666;830
1222945872;822
1222956949;336
1222970853;212
1222981410;108
1223008491;831
1223011448;467
1223013106;280
1223027557;600
1223037919;287
1223058498;722
1223065967;728
1223069639;710
1223073032;702
1223077076;623
1223078223;832
1223086109;707
1223096770;691
1223110941;817
1223147863;834
1223151521;224
1223152440;822
1223161456;562
1223186834;810
1223205331;600
1223217410;835
1223217512;555
1223241206;2
1223286866;836
1223292831;562
1223298804;191
1223305508;600
1223307632;176
1223309369;212
1223315027;584
1223329520;483
1223329761;810
1223339886;108
1223347722;555
1223350125;336
1223356230;837
1223359955;822
1223370300;467
1223373134;390
1223383452;204
1223391086;2
1223395596;158
1223397573;613
1223398134;600
1223413467;722
1223425503;838
1223426771;831
1223443295;584
1223487227;834
1223494684;839
1223509649;158
1223510007;483
1223514298;722
1223516527;728
1223522543;287
1223523327;623
1223534124;810
1223536125;562
1223555438;710
1223563775;840
1223568437;280
1223584782;191
1223587188;584
1223601244;817
1223605553;707
1223632775;841
1223646715;224
1223651695;483
1223654132;702
1223669623;623
1223671207;204
1223671326;336
1223682131;834
1223694987;691
1223701684;842
1223726918;810
1223744040;2
1223763226;555
1223766649;707
1223770503;843
1223782940;623
1223797969;822
1223828489;224
1223839232;844
1223846783;600
1223851754;191
1223856897;212
1223859057;707
1223864233;467
1223870881;836
1223892746;176
1223899075;710
1223900318;613
1223907871;845
1223923623;390
1223944651;108
1223948206;623
1223957481;691
1223967838;158
1223976420;846
1223987634;728
1224007470;2
1224018041;584
1224018139;722
1224020830;224
1224026509;831
1224031001;817
1224040490;843
1224044881;847
1224051780;280
1224056830;691
1224092663;562
1224113252;848
1224113857;483
1224124009;287
1224141329;390
1224142097;212
1224154750;702
1224162997;728
1224180786;2
1224181534;849
1224190403;710
1224202949;176
1224222589;204
1224227916;831
1224249728;850
1224268083;336
1224297132;191
1224317833;851
1224325888;204
1224343679;702
1224349198;467
1224351483;722
1224351644;710
1224354941;555
1224357185;158
1224360579;600
1224365640;390
1224385851;853
1224385960;822
1224389136;336
1224395465;584
1224407642;836
1224426267;613
1224431539;108
1224435093;691
1224443270;843
1224445955;707
1224450407;158
1224453780;855
1224487636;562
1224512557;836
1224515102;623
1224521621;856
1224524108;483
1224528487;212
1224552802;831
1224570430;584
1224580486;224
1224589376;857
1224596838;158
1224601488;2
1224623527;817
1224634429;855
1224642911;287
1224647094;722
1224653044;280
1224657042;858
1224691864;108
1224697931;728
1224705991;204
1224724622;859
1224726759;691
1224744504;707
1224754709;613
1224757761;191
1224760747;280
1224761381;176
1224766889;600
1224776233;710
1224777004;856
1224779625;390
1224781199;562
1224785846;817
1224786466;108
1224792115;860
1224802997;467
1224811502;204
1224811771;623
1224820656;843
1224831344;836
1224834996;336
1224859522;861
1224872736;555
1224887974;857
1224905814;623
1224911970;287
1224920410;702
1224926842;862
1224937122;224
1224950241;836
1224967293;822
1224988181;861
1224997675;863
1225004659;817
1225004884;191
1225040097;857
1225057015;336
1225062459;728
1225064823;864
1225066523;176
1225074415;600
1225080183;562
1225081713;584
1225085418;555
1225094192;158
1225098211;722
1225118508;831
1225127917;483
1225131551;212
1225131886;865
1225133242;822
1225143130;287
1225145888;2
1225163576;390
1225181857;224
1225182353;280
1225189551;562
1225198862;866
1225206401;710
1225227145;855
1225236212;108
1225238473;584
1225239688;691
1225261079;613
1225261079;831
1225265754;867
1225266010;707
1225292911;204
1225302980;702
1225303844;280
1225318785;600
1225325366;224
1225326348;817
1225332560;868
1225355733;108
1225392007;191
1225396478;623
1225399282;869
1225402685;467
1225405676;176
1225429124;600
1225436952;562
1225461995;280
1225465919;870
1225466129;691
1225467690;707
1225474530;857
1225482480;817
1225487685;836
1225489579;555
1225499569;2
1225510171;702
1225524354;483
1225524600;467
1225529328;855
1225532472;871
1225532564;390
1225536797;822
1225542375;191
1225550565;600
1225588623;728
1225598940;872
1225600056;336
1225607226;555
1225632092;2
1225647070;707
1225653098;224
1225660739;822
1225662036;204
1225665325;873
1225677184;158
1225693619;831
1225695340;722
1225695378;287
1225707397;817
1225709577;212
1225709603;584
1225724158;702
1225731625;874
1225752436;108
1225762565;691
1225766950;613
1225769561;728
1225774557;866
1225796217;707
1225797842;875
1225805294;710
1225817973;212
1225831078;467
1225838625;176
1225839325;822
1225857853;857
1225863976;876
1225868015;872
1225878572;817
1225878750;483
1225881333;831
1225888291;623
1225903320;584
1225930027;877
1225941341;855
1225943748;287
1225962214;836
1225962569;555
1225968548;831
1225973134;483
1225985525;822
1225995994;879
1226004268;562
1226007670;191
1226035091;691
1226037836;722
1226039445;224
1226059450;280
1226061879;880
1226067037;390
1226070943;336
1226072042;158
1226088321;613
1226091050;287
1226100550;108
1226100980;702
1226110820;857
1226125959;866
1226127682;881
1226137176;600
1226148639;710
1226163040;176
1226168401;2
1226171569;872
1226172303;822
1226191279;336
1226193402;882
1226209580;728
1226212926;280
1226219350;562
1226232332;555
1226234835;204
1226259040;885
1226267954;710
1226269440;212
1226279015;722
1226285360;191
1226289858;857
1226324596;886
1226328436;613
1226333158;855
1226334025;817
1226335685;108
1226348682;467
1226357917;707
1226385927;158
1226387311;224
1226387818;691
1226390071;887
1226395921;623
1226406280;866
1226430520;817
1226433468;728
1226447590;702
1226455464;888
1226468158;584
1226477260;836
1226480115;483
1226481270;191
1226509387;108
1226514948;390
1226516965;710
1226520776;889
1226522290;613
1226522633;822
1226547189;855
1226556548;817
1226565452;831
1226586006;890
1226589295;176
1226594012;555
1226621680;287
1226635220;562
1226637271;691
1226649023;204
1226651156;891
1226655223;212
1226660809;866
1226661434;623
1226661509;280
1226669058;722
1226675549;2
1226677256;108
1226691138;224
1226691416;336
1226694287;728
1226707507;707
1226716225;892
1226721723;176
1226726806;691
1226732803;600
1226740302;158
1226747341;613
1226779742;2
1226781214;893
1226816818;467
1226816882;176
1226833748;390
1226838488;336
1226838507;204
1226846122;894
1226848325;866
1226856128;584
1226857137;280
1226869736;212
1226875321;2
1226885133;158
1226886878;817
1226893199;710
1226893847;691
1226909215;191
1226910950;895
1226944599;822
1226955010;555
1226956064;280
1226960885;855
1226967140;600
1226974507;2
1226975699;896
1226993014;483
1227013705;224
1227035287;702
1227040367;897
1227048191;176
1227049122;707
1227053645;600
1227054899;623
1227055977;722
1227075768;158
1227077353;2
1227081445;483
1227084040;817
1227089879;280
1227104956;898
1227121580;108
1227126005;866
1227156264;191
1227158563;890
1227169466;899
1227169549;600
1227181205;287
1227183390;176
1227190222;336
1227192100;707
1227207025;562
1227233897;900
1227255767;212
1227260244;555
1227265716;728
1227270380;390
1227272544;613
1227298249;901
1227317244;2
1227320350;204
1227323356;722
1227327336;710
1227329210;158
1227346911;176
1227351284;483
1227362522;902
1227367145;584
1227374261;191
1227381806;467
1227383822;702
1227401051;613
1227410554;287
1227422327;890
1227426717;903
1227445956;483
1227457886;336
1227458311;691
1227462456;212
1227490833;904
1227498341;204
1227505315;224
1227527637;707
1227538800;710
1227544750;822
1227549712;623
1227551625;212
1227554871;906
1227569768;287
1227570628;280
1227573183;176
1227573660;2
1227584134;613
1227587899;890
1227615877;728
1227618831;907
1227648914;817
1227653523;191
1227657043;722
1227671853;822
1227680952;108
1227682714;908
1227688599;204
1227705135;702
1227714412;280
1227715101;176
1227733798;710
1227746518;909
1227747683;584
1227759432;555
1227762885;600
1227779578;467
1227792352;562
1227810246;910
1227816593;158
1227818666;728
1227833027;390
1227859721;212
1227873896;911
1227877656;280
1227893663;600
1227905060;702
1227915988;336
1227925373;390
1227932174;467
1227934754;483
1227937469;913
1227950308;555
1227952389;817
1227958630;108
1227959969;623
1227959982;287
1227961494;707
1227967231;2
1227968995;224
1228000966;915
1228005139;562
1228062578;691
1228064386;916
1228075927;904
1228080191;890
1228102432;176
1228104462;722
1228110979;710
1228126089;555
1228127729;917
1228137835;280
1228138628;613
1228158046;191
1228170964;584
1228178013;817
1228180579;158
1228190996;918
1228191164;822
1228193681;910
1228200005;600
1228236265;204
1228240601;336
1228254187;919
1228260207;702
1228266336;108
1228274789;2
1228276228;584
1228301142;287
1228306215;691
1228310865;212
1228317302;920
1228320196;728
1228332999;336
1228333222;158
1228342576;390
1228346262;176
1228356080;280
1228358951;483
1228380341;921
1228393982;822
1228412836;917
1228414215;728
1228432671;287
1228434462;913
1228434626;707
1228441016;212
1228443305;922
1228489970;722
1228494249;613
1228500599;2
1228505822;555
1228506193;923
1228510967;702
1228513864;224
1228520443;623
1228527960;108
1228535990;467
1228537919;562
1228546064;280
1228567616;584
1228569007;924
1228573421;710
1228574014;890
1228577089;204
1228603575;904
1228628195;555
1228631623;108
1228631745;925
1228636987;287
1228647345;691
1228677158;913
1228691072;191
1228694408;926
1228702327;924
1228709442;280
1228737349;817
1228752659;2
1228756997;927
1228761007;562
1228774427;728
1228776507;707
1228777570;600
1228785621;108
1228818360;176
1228819512;928
1228833938;822
1228860635;467
1228865604;890
1228878131;483
1228881952;929
1228882297;613
1228890158;287
1228891460;158
1228893244;390
1228907511;562
1228909972;336
1228944317;930
1228948228;212
1228953861;224
1228987272;925
1228988367;691
1229004821;623
1229006609;931
1229018550;710
1229048501;212
1229057321;924
1229066976;817
1229068031;555
1229068828;932
1229090589;702
1229093437;722
1229117278;562
1229118573;158
1229127295;904
1229130972;933
1229135000;613
1229137945;204
1229149060;928
1229149387;224
1229160643;584
1229162507;280
1229162679;336
1229172067;924
1229187497;890
1229188086;2
1229193043;936
1229211858;555
1229234206;702
1229242396;191
1229255041;937
1229258256;336
1229275672;913
1229292232;212
1229295331;928
1229306068;728
1229313935;707
1229315677;613
1229316966;938
1229323322;822
1229327059;158
1229335054;108
1229338532;390
1229361279;722
1229362465;623
1229368239;600
1229369308;467
1229378818;939
1229383405;176
1229389889;224
1229412462;287
1229422604;483
1229434210;212
1229440598;940
1229450042;108
1229468723;2
1229471043;707
1229502304;941
1229506126;158
1229512341;822
1229516152;562
1229520823;204
1229522180;925
1229526213;467
1229544162;710
1229553626;287
1229555417;176
1229555968;933
1229563510;555
1229563939;943
1229564194;904
1229572526;224
1229577673;924
1229582841;623
1229583589;280
1229589566;691
1229592730;613
1229595184;212
1229599931;584
1229609821;204
1229612102;158
1229622374;467
1229625501;944
1229641585;817
1229683252;191
1229686991;945
1229731080;890
1229744051;933
1229748409;946
1229759830;600
1229762076;336
1229764731;817
1229765920;691
1229773578;702
1229776027;913
1229791369;287
1229791564;925
1229795490;936
1229797142;467
1229798676;224
1229809756;947
1229822235;728
1229848289;722
1229850781;822
1229851177;191
1229861841;336
1229871031;948
1229890242;710
1229897760;212
1229897996;204
1229902037;390
1229918236;702
1229927417;176
1229932234;949
1229934807;280
1229935474;623
1229961732;933
1229978616;936
1229993367;950
1230018210;108
1230018745;924
1230022176;913
1230022809;707
1230026022;483
1230034742;817
1230039691;2
1230042622;600
1230054428;951
1230067059;722
1230083100;822
1230095180;555
1230108236;224
1230109794;904
1230110550;562
